epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,2109.37,0.57428,0.59712,1.26663,0.84027,0.88889,0.88887,0.69968,0.84835,1.01011,1.67181,0.000665057,0.000665057,0.000665057
110,2128.16,0.45226,0.46288,1.0174,0.84604,0.88348,0.8883,0.69376,0.8975,1.03082,1.70934,0.000657983,0.000657983,0.000657983
111,2146.75,0.70317,1.07797,1.24375,0.82623,0.8816,0.84722,0.68866,0.84897,1.03058,1.63897,0.000650909,0.000650909,0.000650909
112,2165.44,0.37614,0.43135,0.98827,0.80781,0.88118,0.84405,0.67897,0.82161,1.01564,1.58354,0.000643836,0.000643836,0.000643836
113,2184.12,0.63588,1.1639,1.18492,0.80781,0.88118,0.84405,0.67897,0.82161,1.01564,1.58354,0.000636762,0.000636762,0.000636762
114,2202.8,0.65861,0.49491,1.30258,0.77822,0.88804,0.86114,0.70953,0.82962,0.94015,1.56649,0.000629689,0.000629689,0.000629689
115,2221.94,0.42211,0.46655,1.05436,0.79759,0.91168,0.95929,0.76253,0.85551,0.83074,1.57462,0.000622615,0.000622615,0.000622615
116,2241.24,0.77993,1.23698,1.35865,0.85663,0.91667,0.945,0.7749,0.77244,0.82182,1.46282,0.000615542,0.000615542,0.000615542
117,2260.44,0.40713,0.79422,1.09031,0.85663,0.91667,0.945,0.7749,0.77244,0.82182,1.46282,0.000608468,0.000608468,0.000608468
118,2278.79,0.58521,0.8127,1.10849,0.82345,0.91667,0.95929,0.79193,0.71308,0.72676,1.37738,0.000601395,0.000601395,0.000601395
119,2297.61,0.46106,0.55707,1.08581,0.91516,0.91399,0.95333,0.80916,0.73175,0.64692,1.40371,0.000594321,0.000594321,0.000594321
120,2316.22,0.45751,0.4138,1.08749,0.91639,0.91667,0.95929,0.81683,0.73528,0.63025,1.42128,0.000587248,0.000587248,0.000587248
121,2334.91,0.57772,0.67271,1.01407,0.91639,0.91667,0.95929,0.81683,0.73528,0.63025,1.42128,0.000580174,0.000580174,0.000580174
